2022-03-26	杨浦	2	21
2022-03-26	长宁	2	27
2022-03-26	浦东	1	322
2022-03-26	嘉定	9	233
2022-03-26	松江	0	79
2022-03-26	闵行	15	957
2022-03-26	宝山	6	147
2022-03-26	青浦	0	22
2022-03-26	奉贤	0	84
2022-03-26	金山	0	4
2022-03-26	崇明	0	27
2022-03-27	普陀	4	66
2022-03-27	黄浦	1	55
2022-03-27	徐汇	6	271
2022-03-27	静安	5	65
2022-03-27	虹口	1	26
2022-03-27	杨浦	0	35
2022-03-27	长宁	0	45
2022-03-27	浦东	4	1425
2022-03-27	嘉定	3	248
2022-03-27	松江	1	189
2022-03-27	闵行	20	599
2022-03-27	宝山	5	89
2022-03-27	青浦	0	43
2022-03-27	奉贤	0	45
2022-03-27	金山	0	13
2022-03-27	崇明	0	236
2022-03-28	普陀	3	78
2022-03-28	黄浦	1	282
2022-03-28	徐汇	6	85
2022-03-28	静安	10	94
2022-03-28	虹口	4	4
2022-03-28	杨浦	0	47
2022-03-28	长宁	7	108
2022-03-28	浦东	39	2467
2022-03-28	嘉定	2	207
2022-03-28	松江	4	90
2022-03-28	闵行	9	361
2022-03-28	宝山	8	303
2022-03-28	青浦	2	55
2022-03-28	奉贤	0	115
2022-03-28	金山	1	18
2022-03-28	崇明	0	67
2022-03-29	普陀	6	107
2022-03-29	黄浦	6	104
2022-03-29	徐汇	34	1066
2022-03-29	静安	8	167
2022-03-29	虹口	7	66
2022-03-29	杨浦	3	96
2022-03-29	长宁	3	27
2022-03-29	浦东	169	2014
2022-03-29	嘉定	9	246
2022-03-29	松江	15	213
2022-03-29	闵行	29	958
2022-03-29	宝山	33	330
2022-03-29	青浦	0	87
2022-03-29	奉贤	1	95
2022-03-29	金山	2	24
2022-03-29	崇明	1	54
2022-03-30	普陀	6	140
2022-03-30	黄浦	16	345
2022-03-30	徐汇	15	389
2022-03-30	静安	8	94
2022-03-30	虹口	1	83
2022-03-30	杨浦	3	97
2022-03-30	长宁	8	120
2022-03-30	浦东	249	1958
2022-03-30	嘉定	9	149
2022-03-30	松江	8	238
2022-03-30	闵行	19	761
2022-03-30	宝山	1	503
2022-03-30	青浦	5	72
2022-03-30	奉贤	7	123
2022-03-30	金山	0	33
2022-03-30	崇明	0	193
2022-03-31	普陀	6	9
